host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,popularity,host_is_local,host_years,review_years_range
3,1.0,1.0,1,60,1,1,0,5,2.0,2.0,2785.0,28,365,1,1,1,23,113,4.86,4.9,4.86,4.79,4.93,4.93,4.83,1,0.58,0,1,4,4.01
3,1.0,1.0,0,6,1,1,2,2,1.0,1.0,1071.0,1,365,1,19,49,79,238,5.0,5.0,5.0,4.8,5.0,5.0,5.0,1,0.1,2,1,5,0.15
3,1.0,0.83,0,25,1,1,0,6,2.0,2.0,2800.0,30,1125,1,23,53,83,174,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,0.02,1,0,5,0.0
3,1.0,1.0,1,60,1,1,0,4,2.0,2.0,3299.0,28,365,1,0,0,25,116,4.79,4.93,4.79,4.97,5.0,4.86,4.76,1,0.58,0,1,4,4.07
3,1.0,1.0,0,14,1,1,2,2,1.0,1.0,1112.0,1,1125,1,23,53,83,358,4.25,4.5,4.5,4.5,4.5,4.25,4.25,1,0.08,2,1,5,3.91
3,1.0,1.0,1,14,1,1,0,8,3.0,3.0,8714.0,2,365,1,9,30,60,335,4.79,4.79,4.76,4.89,4.83,4.79,4.65,1,1.26,3,1,8,4.07
3,1.0,0.83,0,25,1,1,0,6,2.0,2.0,3514.0,7,1125,1,23,53,83,173,3.67,3.67,4.0,4.33,4.0,4.33,3.33,0,0.06,1,0,5,0.1
3,1.0,1.0,0,14,1,1,2,2,1.0,1.0,978.0,1,1125,1,27,57,87,362,4.59,4.64,4.77,4.86,4.55,4.18,4.59,1,0.44,0,1,5,4.01
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,2649.0,3,180,1,28,58,88,363,4.5,4.4,4.6,4.4,4.67,4.43,4.5,1,0.6,0,1,5,3.16
3,1.0,1.0,0,46,1,1,0,4,1.0,3.0,1350.0,1,300,1,8,12,23,113,4.29,4.53,4.16,4.74,4.84,4.55,4.37,1,0.76,3,1,10,3.54
3,1.0,1.0,0,6,1,1,2,2,1.0,1.0,1043.0,1,365,1,11,35,63,222,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,5,0.0
3,1.0,1.0,1,8,1,1,2,2,1.0,2.0,1050.0,21,90,1,0,18,48,139,5.0,5.0,5.0,5.0,5.0,5.0,4.93,0,0.29,0,0,8,3.91
2,0.9,0.92,0,12,1,1,0,4,2.0,2.0,2054.0,26,1125,1,11,41,71,346,4.0,3.0,5.0,4.0,1.0,4.0,4.0,0,0.02,1,1,8,0.0
2,1.0,0.5,0,9,1,1,0,2,1.0,2.0,1590.0,2,30,1,29,59,89,179,4.5,3.5,5.0,5.0,5.0,4.5,4.0,0,0.22,1,0,6,0.55
3,1.0,1.0,0,74,1,1,2,1,1.0,1.0,480.0,1,1125,1,20,50,80,355,4.67,4.78,4.72,4.94,4.94,4.83,4.67,1,0.36,0,1,12,4.1
0,0.0,0.5,0,7,1,1,0,2,1.0,1.0,3200.0,3,1125,1,30,60,90,181,4.67,4.67,5.0,5.0,4.67,4.33,4.67,0,0.06,1,1,4,2.64
3,1.0,1.0,0,74,1,1,0,2,1.0,1.0,800.0,1,365,1,14,44,74,349,4.75,4.88,5.0,5.0,5.0,5.0,4.5,1,0.16,2,1,12,4.02
3,1.0,1.0,1,60,1,1,0,4,2.0,2.0,3285.0,28,365,1,5,5,11,164,4.93,4.93,4.93,4.97,5.0,5.0,4.83,1,0.6,0,1,4,3.95
3,1.0,1.0,0,14,1,1,2,2,1.0,1.0,1039.0,1,1125,1,25,55,85,360,5.0,5.0,4.0,5.0,5.0,3.0,5.0,1,0.06,1,1,5,0.0
3,1.0,1.0,0,5,1,1,0,3,1.0,1.0,1143.0,2,1125,1,11,39,69,159,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.02,1,1,6,0.0
3,0.99,0.89,1,57,1,1,2,4,1.0,4.0,1600.0,1,7,1,20,50,80,170,4.8,4.8,5.0,4.8,5.0,4.8,4.8,0,0.1,2,0,9,3.38
2,0.73,1.0,0,7,1,1,0,12,3.0,6.0,15186.0,1,1125,1,14,37,61,61,4.28,4.38,3.97,4.55,4.69,4.55,4.03,0,0.59,0,1,9,4.01
2,0.9,0.99,1,19,1,1,2,2,1.0,1.0,1028.0,1,1125,1,29,59,89,364,4.6,4.4,5.0,5.0,4.8,3.8,4.4,1,0.1,2,1,4,3.75
3,1.0,0.99,1,4,1,1,0,6,3.0,4.0,8000.0,2,28,1,2,21,46,227,4.87,4.8,4.93,4.93,5.0,4.33,4.87,0,0.3,0,0,10,4.01
1,1.0,0.71,1,1,1,1,0,4,2.0,2.0,3900.0,2,30,1,0,19,49,50,5.0,4.9,5.0,5.0,4.81,4.9,4.81,0,0.44,0,1,4,3.91
3,1.0,1.0,0,3,1,1,0,4,1.0,2.0,1229.0,1,1125,1,2,14,20,107,4.83,4.85,4.76,4.96,4.97,4.85,4.81,1,2.45,3,1,7,4.07
3,0.93,0.99,1,1,1,1,0,2,1.0,1.0,1750.0,2,1125,1,1,6,26,114,4.92,4.88,4.83,4.99,4.99,4.8,4.86,1,1.92,3,1,7,3.97
3,1.0,1.0,1,5,1,1,0,16,8.0,16.0,3857.0,2,90,1,24,43,73,344,4.82,4.73,4.82,4.64,4.91,4.55,4.91,1,0.36,0,1,11,2.42
3,1.0,1.0,1,11,1,1,0,2,1.0,1.0,1205.0,10,180,1,19,49,79,169,4.77,4.68,4.9,4.81,4.84,4.77,4.74,0,0.62,0,0,4,4.08
0,0.0,0.5,0,7,1,1,0,3,1.0,1.0,3200.0,3,1125,1,30,60,90,271,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.15,1,1,4,0.04
3,1.0,1.0,1,98,1,1,0,8,2.0,3.0,8429.0,2,1125,1,10,33,63,63,4.79,4.82,4.79,4.82,4.9,4.69,4.74,1,1.55,3,1,8,4.11
3,1.0,1.0,1,1,1,1,0,2,1.0,1.0,3310.0,14,1125,1,0,7,37,128,4.98,4.94,4.89,4.92,4.98,4.98,4.84,0,1.27,3,1,4,4.04
1,1.0,1.0,0,3,1,1,2,16,2.0,2.0,1829.0,3,60,1,27,57,87,362,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0,0.02,1,0,8,0.0
3,1.0,0.97,0,2,1,1,0,7,2.0,5.0,4757.0,1,1125,1,16,35,65,337,4.8,4.75,4.75,4.9,5.0,4.85,4.84,1,3.87,0,1,6,0.38
3,1.0,1.0,1,1,1,1,0,2,1.0,1.0,1221.0,2,1125,1,7,11,35,301,4.92,4.89,4.88,5.0,4.99,4.84,4.85,0,1.53,3,1,4,3.99
3,1.0,1.0,1,9,1,1,0,2,1.0,1.0,2257.0,3,300,1,17,25,52,327,4.68,4.82,4.5,4.82,4.75,4.32,4.54,0,0.87,0,1,4,2.64
3,1.0,1.0,0,3,1,1,2,2,1.0,2.0,1350.0,1,1125,1,27,57,87,177,4.4,4.6,4.8,4.6,4.6,4.8,4.4,1,0.42,2,1,8,0.91
3,0.98,1.0,0,38,1,1,0,12,3.0,6.0,4571.0,2,365,1,9,24,54,144,4.78,4.72,4.66,4.93,4.9,4.69,4.82,1,1.81,3,1,6,4.06
3,1.0,1.0,0,3,1,1,2,2,1.0,1.0,1350.0,1,1125,1,19,46,76,351,4.77,4.77,4.85,4.92,5.0,4.46,4.69,1,0.27,0,1,8,3.48
3,1.0,1.0,0,262,1,1,0,4,1.0,2.0,3686.0,2,180,1,26,56,86,361,4.62,4.64,4.66,4.55,4.85,4.62,4.68,1,0.94,3,0,8,3.96
3,0.89,0.99,0,32,1,1,0,6,1.0,2.0,1349.0,1,1125,1,15,37,61,335,4.36,4.36,4.27,4.73,4.18,4.45,4.55,1,0.22,0,1,10,3.74
3,1.0,0.97,0,13,1,1,2,6,3.0,4.0,5585.0,1,365,1,19,49,54,54,4.41,4.52,4.41,4.76,4.59,4.31,4.45,1,0.6,0,1,4,3.92
0,0.0,0.5,0,7,1,1,0,2,1.0,1.0,3200.0,3,1125,1,30,60,90,180,4.0,4.33,4.0,4.0,4.67,4.33,4.0,0,0.13,1,1,4,0.96
0,0.0,0.5,0,7,1,1,0,3,1.0,1.0,3200.0,3,365,1,29,59,89,364,4.2,4.0,4.8,4.6,4.6,4.2,4.4,0,0.35,2,1,4,0.14
2,0.96,0.93,0,26,1,1,2,1,1.0,1.0,531.0,7,365,1,22,52,82,83,4.2,4.27,4.13,4.27,4.27,4.27,4.47,0,0.32,0,1,8,3.79
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,811.0,28,180,1,30,56,86,361,4.75,4.94,4.94,4.56,4.75,4.81,4.88,1,0.32,0,1,5,0.55
3,0.98,1.0,0,10,1,1,2,3,1.0,2.0,1145.0,1,28,1,14,39,69,69,4.94,5.0,4.94,5.0,4.81,4.88,4.94,0,0.33,0,1,11,3.93
3,1.0,0.9,1,31,1,1,0,4,2.0,2.0,900.0,50,1125,1,29,59,89,364,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.12,1,1,4,0.49
1,0.5,1.0,0,15,1,1,0,2,1.0,1.0,6600.0,1,99,1,26,56,86,361,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1,0.02,1,1,4,0.0
3,0.98,1.0,0,10,1,1,2,3,1.0,2.0,1030.0,1,28,1,19,49,79,80,4.82,4.96,4.82,4.9,4.82,4.8,4.84,0,1.01,3,1,11,4.03
3,1.0,1.0,1,6,1,1,0,8,3.0,4.0,3892.0,1,1125,1,25,52,82,172,4.64,4.59,4.82,4.68,4.82,4.55,4.59,0,0.44,0,1,7,3.98
3,0.98,1.0,0,10,1,1,2,3,1.0,2.0,967.0,1,28,1,23,52,82,83,4.85,4.88,4.92,4.92,4.92,4.88,4.69,0,0.53,0,1,11,3.94
3,0.98,1.0,0,10,1,1,2,3,1.0,2.0,953.0,1,28,1,19,49,79,80,4.93,4.9,4.78,4.83,4.9,4.73,4.78,0,0.82,3,1,11,4.08
2,1.0,0.8,0,27,1,1,2,2,1.0,1.0,2500.0,15,1125,1,1,1,29,304,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.14,2,1,8,0.72
3,1.0,1.0,1,49,1,1,2,2,1.0,1.0,588.0,60,365,1,30,60,90,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.06,1,1,5,0.0
0,0.25,0.6,0,11,1,1,0,3,1.0,2.0,5285.0,1,1125,1,30,60,90,91,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,4,0.0
1,1.0,1.0,0,1,1,1,0,2,1.0,2.0,1447.0,2,1125,1,25,54,79,169,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.08,2,1,5,0.23
1,0.5,1.0,0,15,1,1,0,5,2.0,3.0,8714.0,1,99,1,22,52,82,357,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1,0.04,1,1,4,0.01
0,0.25,0.6,0,11,1,1,0,3,1.0,1.0,1592.0,1,1125,1,25,55,85,86,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,4,0.0
0,0.25,0.6,0,11,1,1,0,3,1.0,2.0,1540.0,1,1125,1,28,58,88,88,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.02,1,1,4,0.0
1,0.5,1.0,0,15,1,1,0,5,2.0,3.0,8714.0,1,99,1,22,52,82,357,4.0,4.0,5.0,5.0,5.0,4.0,4.0,1,0.02,1,1,4,0.0
1,0.5,1.0,0,15,1,1,0,5,2.0,3.0,8714.0,1,99,1,22,52,82,357,5.0,5.0,5.0,5.0,5.0,4.5,4.5,1,0.12,2,1,4,0.17
0,0.25,0.6,0,11,1,1,0,3,1.0,1.0,5285.0,1,1125,1,30,60,90,91,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,4,0.0
3,1.0,0.99,1,4,1,1,0,6,1.0,2.0,2236.0,3,1125,1,7,22,43,133,4.9,4.9,4.81,4.98,4.97,4.72,4.87,0,1.26,3,1,9,4.1
2,1.0,0.95,1,18,1,1,0,2,1.0,1.0,1674.0,2,1125,1,18,40,45,45,4.95,4.91,4.96,4.92,4.98,4.82,4.85,0,1.93,3,1,7,4.01
3,1.0,1.0,0,2,1,1,0,4,1.0,3.0,1251.0,1,1125,1,6,26,49,135,4.75,4.78,4.72,4.88,4.83,4.75,4.8,1,1.27,3,1,4,4.1
3,0.89,0.99,0,32,1,1,0,6,1.0,2.0,1730.0,1,1125,1,21,44,74,349,4.83,4.79,4.67,4.88,4.88,4.63,4.71,1,0.48,0,1,10,4.05
3,0.99,1.0,1,58,1,1,0,4,1.0,1.0,1086.0,1,1125,1,25,55,85,86,4.43,4.64,4.5,4.79,4.79,4.86,4.57,1,0.28,0,1,8,3.0
3,0.89,0.99,0,32,1,1,0,6,1.0,2.0,1349.0,1,1125,1,17,43,69,344,4.92,4.83,4.92,4.92,5.0,4.83,4.92,1,0.24,0,1,10,4.06
3,1.0,1.0,1,2,1,1,0,2,1.0,2.0,1773.0,3,1125,1,22,52,82,82,4.93,4.9,4.97,4.87,4.97,4.73,4.93,0,0.6,0,0,6,3.79
3,1.0,1.0,0,32,1,1,2,3,1.0,3.0,3162.0,1,1125,1,16,40,67,342,4.72,4.76,4.62,4.83,4.87,4.71,4.73,1,1.64,3,1,4,4.07
3,0.99,1.0,1,24,1,1,0,3,1.0,2.0,2771.0,1,1125,1,10,40,42,221,4.75,4.71,4.59,4.78,4.93,4.89,4.7,1,1.53,3,1,6,4.07
3,1.0,1.0,1,1,1,1,0,3,1.0,2.0,700.0,30,365,1,10,40,70,345,4.71,4.71,4.53,4.76,4.71,4.53,4.71,0,0.36,0,0,6,3.8
3,1.0,1.0,0,5,1,1,0,3,1.0,2.0,2400.0,2,1125,1,6,21,51,141,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1,0.02,1,1,6,0.0
3,1.0,1.0,0,22,1,1,0,2,1.0,2.0,1043.0,3,1125,1,25,55,85,176,4.6,4.8,4.57,5.0,4.93,4.53,4.77,1,0.59,0,1,5,4.09
3,1.0,0.98,0,13,1,1,0,2,1.0,2.0,1380.0,28,365,1,0,0,0,85,4.78,4.89,5.0,4.67,4.89,5.0,4.78,1,0.18,2,0,5,0.27
3,0.98,0.99,0,314,1,1,0,4,1.0,1.0,2114.0,2,1125,1,11,41,71,79,4.54,4.41,4.39,4.88,4.66,4.88,4.43,0,1.14,3,0,6,3.94
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,875.0,28,180,1,28,58,88,363,4.7,4.75,4.55,4.75,4.75,4.75,4.65,1,0.4,0,1,5,4.03
0,0.25,0.6,0,11,1,1,0,3,1.0,1.0,1544.0,1,1125,1,30,60,90,91,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.04,1,1,4,0.08
3,1.0,0.98,0,72,1,1,0,2,1.0,1.0,1041.0,7,30,1,26,56,86,245,4.38,4.38,4.13,4.75,4.75,4.5,4.63,1,0.17,2,1,4,3.6
3,1.0,1.0,1,3,1,1,0,3,1.0,1.0,2971.0,1,90,1,9,16,37,281,4.89,4.89,4.88,4.9,4.92,4.92,4.85,0,2.56,3,1,4,4.06
3,1.0,1.0,0,3,1,1,2,2,1.0,1.0,1859.0,1,13,1,6,18,38,313,4.67,4.88,4.85,4.88,4.88,4.82,4.76,1,0.68,0,0,8,3.98
3,1.0,1.0,1,98,1,1,0,2,1.0,1.0,1200.0,15,1125,1,13,43,73,73,4.33,4.17,4.17,4.17,4.33,4.0,3.83,0,0.13,2,1,8,3.21
3,1.0,0.96,1,9,1,1,2,6,3.0,3.0,5000.0,1,365,1,5,35,65,340,5.0,4.5,4.5,4.5,4.5,4.5,4.5,0,0.16,1,1,10,0.3
3,1.0,1.0,1,11,1,1,0,3,1.0,1.0,641.0,1,14,1,0,0,0,1,4.7,4.78,4.57,4.91,4.96,4.65,4.74,1,0.46,0,1,8,1.36
3,1.0,1.0,0,17,1,1,0,10,4.0,5.0,13391.0,1,1125,1,10,22,44,128,4.59,4.59,4.47,4.84,4.86,4.81,4.59,1,1.29,3,1,5,4.0
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,2943.0,3,180,1,27,57,87,362,4.73,4.65,4.79,4.42,4.75,4.69,4.73,1,0.97,3,1,5,3.78
3,1.0,1.0,0,1,1,1,0,8,2.0,4.0,6266.0,2,1125,1,22,44,74,349,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,0.09,2,1,4,3.2
0,0.33,0.6,0,4,1,1,2,2,3.0,1.0,800.0,1,365,1,30,60,90,365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.07,1,0,7,0.0
3,1.0,0.98,0,72,1,1,2,3,1.0,1.0,1016.0,7,1125,1,25,55,85,201,4.0,5.0,5.0,5.0,4.0,5.0,5.0,1,0.02,1,1,4,0.0
3,1.0,1.0,0,18,1,1,0,2,1.0,1.0,1117.0,30,1125,1,4,24,54,145,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,7,0.0
3,1.0,1.0,0,3,1,1,2,2,1.0,1.0,1704.0,1,13,1,6,13,33,302,4.72,4.86,4.83,4.84,4.87,4.71,4.7,1,2.51,3,0,8,3.97
3,1.0,1.0,0,3,1,1,0,2,1.0,2.0,724.0,1,90,1,4,7,7,9,4.75,4.78,4.61,4.76,4.88,4.8,4.78,0,1.03,3,1,6,4.01
2,0.8,0.98,1,4,1,1,0,2,1.0,1.0,1171.0,15,1125,1,0,5,26,116,4.5,4.83,4.83,4.67,4.83,4.0,4.5,0,0.13,2,1,8,3.76
3,1.0,1.0,1,13,1,1,2,2,1.0,1.0,590.0,1,365,1,0,0,0,0,4.75,4.81,4.63,4.88,4.91,4.09,4.75,1,0.62,0,1,8,3.98
3,1.0,1.0,1,49,1,1,0,2,1.0,1.0,800.0,90,1125,1,29,59,89,364,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.11,1,1,5,0.47
3,1.0,1.0,0,4,1,1,2,2,1.0,1.0,690.0,1,1125,1,22,52,82,173,4.78,4.89,5.0,4.89,4.89,4.56,4.78,1,0.62,2,1,7,0.71
3,1.0,0.99,1,17,1,1,0,4,1.0,2.0,2490.0,14,200,1,3,9,39,129,4.85,4.96,4.58,4.96,4.92,4.88,4.77,0,0.53,0,1,12,4.04
2,0.9,0.99,1,19,1,1,2,4,1.0,2.0,1954.0,1,1125,1,29,59,89,364,5.0,4.75,4.75,5.0,5.0,4.75,4.75,1,0.33,2,1,4,0.8
3,1.0,0.97,1,1,1,1,0,6,2.0,4.0,3000.0,3,60,1,14,30,60,60,4.76,4.74,4.89,4.74,4.95,4.37,4.66,0,0.78,3,1,9,3.99
3,0.99,1.0,1,58,1,1,0,4,1.0,1.0,1157.0,1,1125,1,26,56,86,86,4.62,4.67,4.38,4.76,5.0,5.0,4.71,1,0.42,0,1,8,4.0
3,1.0,1.0,1,11,1,1,0,3,1.0,1.0,641.0,30,60,1,0,0,0,27,4.92,4.92,4.58,4.92,4.92,4.75,4.83,1,0.24,0,1,8,0.29
0,0.25,0.6,0,11,1,1,0,5,2.0,3.0,6237.0,1,1125,1,30,60,90,90,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.02,1,1,4,0.0
3,0.89,1.0,0,3,1,1,0,2,1.0,1.0,990.0,7,1125,1,22,46,75,350,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.08,2,0,6,3.53
3,0.98,0.99,1,48,1,1,0,2,1.0,1.0,1789.0,14,1125,1,14,44,74,75,4.33,4.33,4.67,5.0,4.67,4.67,4.33,1,0.06,1,1,7,3.71
3,1.0,1.0,0,6,1,1,0,2,1.0,1.0,1229.0,28,90,1,23,53,83,119,4.74,4.79,4.94,4.53,4.85,4.47,4.68,0,0.68,0,1,4,4.01
3,1.0,0.99,1,45,1,1,0,4,1.0,2.0,3000.0,1,1125,1,11,24,54,55,4.87,4.89,4.87,4.91,4.89,4.83,4.83,0,2.82,3,1,5,4.07
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,1140.0,28,180,1,0,19,49,324,4.64,4.6,4.6,4.6,4.7,4.9,4.6,1,0.22,0,1,5,4.05
3,1.0,0.81,1,4,1,1,0,5,2.0,3.0,5000.0,1,1125,1,5,29,59,334,4.97,4.97,4.97,4.94,4.97,4.76,4.97,0,0.7,0,1,8,3.56
3,1.0,0.9,1,69,1,1,2,2,1.0,1.0,1540.0,1,90,1,0,29,59,60,4.86,4.71,4.71,4.93,4.93,5.0,4.79,0,0.81,0,1,4,1.4
3,1.0,1.0,0,262,1,1,0,4,1.0,2.0,3686.0,2,180,1,26,56,86,361,4.65,4.67,4.86,4.6,4.77,4.7,4.77,1,0.87,3,0,8,3.88
3,0.67,0.75,0,3,1,1,2,2,1.0,1.0,3101.0,1,365,1,8,28,57,76,5.0,4.69,5.0,4.69,5.0,4.92,4.85,1,0.27,0,1,8,3.44
3,1.0,1.0,0,32,1,1,2,4,1.0,2.0,3387.0,1,1125,1,11,29,58,327,4.76,4.86,4.69,4.81,4.83,4.67,4.71,1,0.85,3,1,4,3.98
3,1.0,1.0,0,13,1,1,0,6,2.0,4.0,6602.0,1,1125,1,0,0,0,0,4.83,4.85,4.76,4.83,4.9,4.9,4.8,1,0.8,3,0,8,3.97
2,1.0,0.98,0,2,1,1,0,6,2.0,4.0,1550.0,2,180,1,6,24,48,323,4.84,4.92,4.95,4.87,4.97,4.79,4.76,0,0.77,3,1,5,4.07
0,0.33,0.6,0,4,1,1,2,2,3.0,1.0,800.0,1,365,1,30,60,90,365,3.0,5.0,3.0,2.0,5.0,1.0,3.0,1,0.02,1,0,7,0.0
3,0.98,1.0,0,33,1,1,2,4,1.0,2.0,1580.0,3,1125,1,14,31,50,140,4.67,4.59,4.26,4.85,4.74,4.59,4.69,1,0.8,3,1,5,3.91
3,1.0,1.0,0,63,1,1,0,4,1.0,1.0,1743.0,1,730,1,14,44,74,349,4.59,4.65,4.5,4.7,4.67,4.83,4.59,1,0.93,3,1,8,4.05
3,1.0,1.0,0,17,1,1,0,8,3.0,5.0,5333.0,1,1125,1,15,41,67,235,4.67,4.61,4.56,4.89,4.87,4.76,4.63,1,1.09,3,1,5,3.95
3,1.0,1.0,1,14,1,1,0,4,1.0,4.0,2112.0,1,10,1,5,15,36,284,4.89,4.92,4.9,4.9,4.9,4.8,4.86,1,2.23,3,1,8,4.07
3,1.0,1.0,0,2,1,1,0,8,2.0,6.0,2500.0,1,1125,1,24,54,84,359,4.45,4.73,4.73,4.55,4.91,4.45,4.64,0,0.23,0,1,7,3.94
3,1.0,1.0,0,262,1,1,0,2,1.0,1.0,2141.0,3,180,1,28,58,88,363,4.6,4.59,4.61,4.68,4.77,4.72,4.69,1,1.52,3,0,8,4.05
3,1.0,1.0,0,32,1,1,2,6,2.0,4.0,6138.0,1,1125,1,5,24,54,309,4.77,4.79,4.72,4.83,4.79,4.63,4.77,1,0.97,3,1,4,3.96
3,1.0,1.0,1,21,1,1,0,2,1.0,1.0,1453.0,30,1125,1,16,46,76,77,4.9,4.87,4.94,4.84,4.87,4.9,4.84,1,0.63,0,1,4,3.74
3,1.0,0.97,1,19,1,1,0,2,1.0,1.0,2297.0,2,1125,1,16,46,76,166,4.92,4.92,4.96,5.0,5.0,4.79,4.92,0,0.49,0,1,9,3.9
3,1.0,0.79,1,5,1,1,2,3,1.0,2.0,1543.0,1,1125,1,20,50,80,355,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.11,1,1,7,0.0
2,1.0,1.0,0,1,1,1,0,2,1.0,1.0,2404.0,2,1125,1,18,41,71,71,4.85,4.88,4.83,4.8,4.9,4.92,4.78,0,1.19,3,1,4,4.01
3,1.0,1.0,1,2,1,1,0,3,1.0,2.0,2690.0,1,1125,1,2,11,38,126,4.91,4.96,4.85,4.93,4.98,4.83,4.87,0,2.79,3,0,8,4.04
3,1.0,0.96,0,3,1,1,0,2,1.0,1.0,986.0,3,1125,1,5,6,15,105,4.56,4.67,4.39,4.61,4.78,4.61,4.61,0,0.37,0,1,8,3.98
3,0.97,0.93,0,35,1,1,0,7,2.0,4.0,7605.0,2,1125,1,0,0,0,0,4.75,4.7,4.7,4.82,4.85,4.69,4.7,1,1.36,3,0,8,3.93
3,0.87,1.0,0,10,1,1,2,2,1.0,1.0,590.0,1,365,1,10,25,55,330,4.28,4.1,3.93,4.62,4.69,4.31,4.31,1,0.59,0,1,9,3.93
3,0.89,0.99,0,32,1,1,0,6,1.0,2.0,1142.0,1,1125,1,12,23,45,308,4.6,4.8,4.2,4.9,5.0,4.9,4.5,1,0.21,2,1,10,3.88
3,1.0,1.0,1,11,1,1,0,12,6.0,7.0,11041.0,1,1125,1,24,45,75,350,5.0,4.94,5.0,4.88,5.0,4.75,4.94,1,0.33,0,1,9,3.91
3,0.97,0.99,0,272,1,1,0,6,1.0,2.0,2986.0,1,1125,1,18,48,78,85,4.25,4.25,4.3,4.55,4.5,4.68,4.32,0,0.95,3,0,7,3.69
3,1.0,0.53,1,93,1,1,0,4,1.0,1.0,1899.0,2,365,1,27,57,87,88,4.96,5.0,4.96,5.0,5.0,4.91,4.74,0,0.47,0,1,9,4.0
3,1.0,1.0,0,4,1,1,2,3,1.0,3.0,1150.0,1,365,1,28,58,88,363,2.0,1.0,1.0,3.0,5.0,2.0,2.0,1,0.02,1,1,4,0.0
3,0.89,1.0,0,11,1,1,2,2,1.0,1.0,678.0,1,1125,1,0,0,24,299,4.89,4.89,4.89,5.0,4.89,4.44,5.0,1,0.18,2,0,4,0.24
2,0.71,0.94,0,17,1,1,0,2,1.0,2.0,858.0,12,190,1,1,22,52,52,5.0,5.0,5.0,5.0,5.0,4.88,5.0,0,0.16,2,0,4,3.41
3,1.0,0.96,1,45,1,1,0,3,1.0,1.0,1700.0,30,1125,1,15,45,75,350,4.75,5.0,4.75,4.75,4.75,4.75,4.25,0,0.23,2,1,10,1.16
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,811.0,28,180,1,30,56,86,361,4.81,4.88,4.94,4.75,5.0,4.81,4.75,1,0.32,0,1,5,0.71
3,1.0,1.0,0,444,1,1,0,2,1.0,1.0,811.0,28,180,1,30,56,86,361,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.06,1,1,5,0.15
3,1.0,0.95,1,9,1,1,0,5,2.0,2.0,4500.0,1,1125,1,11,28,58,326,4.86,4.82,4.75,4.93,4.82,4.54,4.64,0,0.57,0,1,5,3.57
3,1.0,1.0,0,4,1,1,0,2,1.0,2.0,1650.0,14,730,1,1,11,41,64,4.71,4.71,4.71,4.67,4.71,4.83,4.67,0,0.49,0,1,9,1.05
3,1.0,1.0,1,18,1,1,0,3,1.0,1.0,1847.0,1,1125,1,5,30,60,323,4.83,4.95,4.86,4.93,4.95,4.71,4.74,0,0.86,3,1,5,3.93
3,1.0,1.0,0,32,1,1,2,4,1.0,3.0,4804.0,1,1125,1,17,43,68,343,4.52,4.52,4.59,4.67,4.63,4.56,4.33,1,0.55,0,1,4,3.99
3,1.0,1.0,0,68,1,1,0,2,1.0,2.0,1627.0,1,1125,1,22,52,82,357,4.67,4.59,4.55,4.67,4.73,4.53,4.63,1,1.03,3,1,6,4.03
3,1.0,1.0,1,6,1,1,0,12,3.0,6.0,3632.0,2,1125,1,16,30,60,150,4.86,4.91,4.84,4.91,4.95,4.7,4.86,0,0.86,3,1,8,3.96
